Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
dbo,VendorGLDistributionHistory,,,,,,,,,,,,,,,,,,IX_VendorGLDistributionHistory_VendorGLDistributionId,VendorGLDistributionId ASC,NONCLUSTERED,No,Index on VendorGLDistributionId for performance optimization,"PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,VendorGLDistributionHistory,,,VendorGLDistributionId,,,,,,,,,,,,,,,IX_VendorGLDistributionHistory_VendorGLDistributionId,VendorGLDistributionId ASC,NONCLUSTERED,No,Index on VendorGLDistributionId for performance optimization,Column referenced in index IX_VendorGLDistributionHistory_VendorGLDistributionId
dbo,VendorHistory,,,,,,,,,,,,,,,,,,IX_VendorHistory_ChangedDate,ChangedDate ASC,NONCLUSTERED,No,Index on ChangedDate for performance optimization,"PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,VendorHistory,,,ChangedDate,,,,,,,,,,,,,,,IX_VendorHistory_ChangedDate,ChangedDate ASC,NONCLUSTERED,No,Index on ChangedDate for performance optimization,Column referenced in index IX_VendorHistory_ChangedDate
dbo,VendorHistory,,,,,,,,,,,,,,,,,,IX_VendorHistory_ChangeType,ChangeType ASC,NONCLUSTERED,No,Index on ChangeType for performance optimization,"PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,VendorHistory,,,ChangeType,,,,,,,,,,,,,,,IX_VendorHistory_ChangeType,ChangeType ASC,NONCLUSTERED,No,Index on ChangeType for performance optimization,Column referenced in index IX_VendorHistory_ChangeType
dbo,VendorHistory,,,,,,,,,,,,,,,,,,IX_VendorHistory_CustomerId,CustomerId ASC,NONCLUSTERED,No,Index on CustomerId for performance optimization,"PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,VendorHistory,,,CustomerId,,,,,,,,,,,,,,,IX_VendorHistory_CustomerId,CustomerId ASC,NONCLUSTERED,No,Index on CustomerId for performance optimization,Column referenced in index IX_VendorHistory_CustomerId
dbo,VendorHistory,,,,,,,,,,,,,,,,,,IX_VendorHistory_MasterVendorId,MasterVendorId ASC,NONCLUSTERED,No,Index on MasterVendorId for performance optimization,"PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,VendorHistory,,,MasterVendorId,,,,,,,,,,,,,,,IX_VendorHistory_MasterVendorId,MasterVendorId ASC,NONCLUSTERED,No,Index on MasterVendorId for performance optimization,Column referenced in index IX_VendorHistory_MasterVendorId
dbo,VendorPaymentMethodHistory,,,,,,,,,,,,,,,,,,IX_VendorPaymentMethodHistory_ChangedDate,ChangedDate ASC,NONCLUSTERED,No,Index on ChangedDate for performance optimization,"PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,VendorPaymentMethodHistory,,,ChangedDate,,,,,,,,,,,,,,,IX_VendorPaymentMethodHistory_ChangedDate,ChangedDate ASC,NONCLUSTERED,No,Index on ChangedDate for performance optimization,Column referenced in index IX_VendorPaymentMethodHistory_ChangedDate
dbo,VendorPaymentMethodHistory,,,,,,,,,,,,,,,,,,IX_VendorPaymentMethodHistory_ChangeType,ChangeType ASC,NONCLUSTERED,No,Index on ChangeType for performance optimization,"PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,VendorPaymentMethodHistory,,,ChangeType,,,,,,,,,,,,,,,IX_VendorPaymentMethodHistory_ChangeType,ChangeType ASC,NONCLUSTERED,No,Index on ChangeType for performance optimization,Column referenced in index IX_VendorPaymentMethodHistory_ChangeType
dbo,VendorPaymentMethodHistory,,,,,,,,,,,,,,,,,,IX_VendorPaymentMethodHistory_CustomerId,CustomerId ASC,NONCLUSTERED,No,Index on CustomerId for performance optimization,"PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,VendorPaymentMethodHistory,,,CustomerId,,,,,,,,,,,,,,,IX_VendorPaymentMethodHistory_CustomerId,CustomerId ASC,NONCLUSTERED,No,Index on CustomerId for performance optimization,Column referenced in index IX_VendorPaymentMethodHistory_CustomerId
dbo,VendorPaymentMethodHistory,,,,,,,,,,,,,,,,,,IX_VendorPaymentMethodHistory_VendorPaymentMethodId,VendorPaymentMethodId ASC,NONCLUSTERED,No,Index on VendorPaymentMethodId for performance optimization,"PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,VendorPaymentMethodHistory,,,VendorPaymentMethodId,,,,,,,,,,,,,,,IX_VendorPaymentMethodHistory_VendorPaymentMethodId,VendorPaymentMethodId ASC,NONCLUSTERED,No,Index on VendorPaymentMethodId for performance optimization,Column referenced in index IX_VendorPaymentMethodHistory_VendorPaymentMethodId
dbo,WorkflowAuditLog,,,,,,,,,,,,,,,,,,IX_WorkflowAuditLog_Correlation,CorrelationId ASC,NONCLUSTERED,No,"Index on CorrelationId for performance optimization, filtered WHERE CorrelationId IS NOT NULL","PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF, Filtered index with WHERE clause"
dbo,WorkflowAuditLog,,,CorrelationId,,,,,,,,,,,,,,,IX_WorkflowAuditLog_Correlation,CorrelationId ASC,NONCLUSTERED,No,"Index on CorrelationId for performance optimization, filtered WHERE CorrelationId IS NOT NULL",Column referenced in filtered index IX_WorkflowAuditLog_Correlation
dbo,WorkflowAuditLog,,,,,,,,,,,,,,,,,,IX_WorkflowAuditLog_EventType,"EventType ASC, EventCategory ASC, Timestamp ASC",NONCLUSTERED,No,Composite index on EventType and EventCategory and Timestamp for performance optimization,"PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,WorkflowAuditLog,,,EventType,,,,,,,,,,,,,,,IX_WorkflowAuditLog_EventType,"EventType ASC, EventCategory ASC, Timestamp ASC",NONCLUSTERED,No,Composite index on EventType and EventCategory and Timestamp for performance optimization,Column referenced in composite index IX_WorkflowAuditLog_EventType
dbo,WorkflowAuditLog,,,EventCategory,,,,,,,,,,,,,,,IX_WorkflowAuditLog_EventType,"EventType ASC, EventCategory ASC, Timestamp ASC",NONCLUSTERED,No,Composite index on EventType and EventCategory and Timestamp for performance optimization,Column referenced in composite index IX_WorkflowAuditLog_EventType
dbo,WorkflowAuditLog,,,Timestamp,,,,,,,,,,,,,,,IX_WorkflowAuditLog_EventType,"EventType ASC, EventCategory ASC, Timestamp ASC",NONCLUSTERED,No,Composite index on EventType and EventCategory and Timestamp for performance optimization,Column referenced in composite index IX_WorkflowAuditLog_EventType
