Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
dbo,BillHeader,Bill Header table for managing bill information,,BillId,uniqueidentifier,No,,,PK,PK_BillHeader_BillId,BillId,PRIMARY KEY CLUSTERED ([BillId] ASC),,,,,,,PK_BillHeader_BillId,BillId,CLUSTERED,Yes,NOT NULL constraint,Primary key column
dbo,BillHeader,Bill Header table for managing bill information,,BillNumber,nvarchar(50),Yes,,,UK,,BillNumber,UNIQUE NONCLUSTERED ([BillNumber] ASC),,,,,,,UNIQUE INDEX,BillNumber,NONCLUSTERED,Yes,Unique constraint,Unique bill number
dbo,BillHeader,Bill Header table for managing bill information,,BillTemplateId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Bill template reference
dbo,BillHeader,Bill Header table for managing bill information,,ParentBillId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Parent bill reference
dbo,BillHeader,Bill Header table for managing bill information,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required audit field - creator
dbo,BillHeader,Bill Header table for managing bill information,,CreatedDate,datetime2(7),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required audit field - creation date
dbo,BillHeader,Bill Header table for managing bill information,,SubmittedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Submitted by user reference
dbo,BillHeader,Bill Header table for managing bill information,,SubmittedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Optional field,Submission date
dbo,BillHeader,Bill Header table for managing bill information,,ApprovedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Approved by user reference
dbo,BillHeader,Bill Header table for managing bill information,,ApprovedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Optional field,Approval date
dbo,BillHeader,Bill Header table for managing bill information,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Modified by user reference
dbo,BillHeader,Bill Header table for managing bill information,,ModifiedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Optional field,Modification date
dbo,BillHeader,Bill Header table for managing bill information,,IsDeleted,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Soft delete flag
dbo,BillHeader,Bill Header table for managing bill information,,DeletedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Deleted by user reference
dbo,BillHeader,Bill Header table for managing bill information,,DeletedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Optional field,Deletion date
dbo,BillHeader,Bill Header table for managing bill information,,DeletionReason,nvarchar(500),Yes,,,None,,,,,,,,,,,,,Optional field,Reason for deletion
dbo,BillHeaderDocument,Bill Header Document association table,,BillHeaderDocumentId,uniqueidentifier,No,,,PK,PK_BillHeaderDocument,BillHeaderDocumentId,PRIMARY KEY CLUSTERED ([BillHeaderDocumentId] ASC),,,,,,,PK_BillHeaderDocument,BillHeaderDocumentId,CLUSTERED,Yes,NOT NULL constraint,Primary key column
dbo,BillHeaderDocument,Bill Header Document association table,,DocumentId,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required document reference
dbo,BillHeaderDocument,Bill Header Document association table,,BillHeaderId,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required bill header reference
dbo,BillHeaderDocument,Bill Header Document association table,,BillTemplateId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Bill template reference
dbo,BillHeaderDocument,Bill Header Document association table,,Status,nvarchar(50),Yes,,,None,,,,,,,,,,,,,Optional field,Document status
dbo,BillHeaderDocument,Bill Header Document association table,,IsStaged,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Staging flag
dbo,BillHeaderDocument,Bill Header Document association table,,CreatedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Creator reference
dbo,BillHeaderDocument,Bill Header Document association table,,CreatedDate,datetime2(7),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creation date
dbo,BillHeaderDocument,Bill Header Document association table,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Modifier reference
dbo,BillHeaderDocument,Bill Header Document association table,,ModifiedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Optional field,Modification date
dbo,BillHeaderDocument,Bill Header Document association table,,DeactivatedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Deactivated by reference
dbo,BillHeaderDocument,Bill Header Document association table,,DeactivatedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Optional field,Deactivation date
dbo,BillRecurrenceConditionType,Bill Recurrence Condition Type lookup table,,BillRecurrenceConditionTypeId,int,No,,,PK,DF_BillRecurrenceConditionType_NEWID,BillRecurrenceConditionTypeId,PRIMARY KEY CLUSTERED ([BillRecurrenceConditionTypeId] ASC),,,,,,,DF_BillRecurrenceConditionType_NEWID,BillRecurrenceConditionTypeId,CLUSTERED,Yes,NOT NULL constraint,Primary key column
dbo,BillRecurrenceConditionType,Bill Recurrence Condition Type lookup table,,BillRecurrenceConditionTypeName,varchar(50),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required condition type name
dbo,BillRecurrenceConditionType,Bill Recurrence Condition Type lookup table,,BillRecurrenceConditionTypeCode,varchar(50),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required condition type code
dbo,BillRecurrenceConditionType,Bill Recurrence Condition Type lookup table,,IsActive,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Active status flag
dbo,BillRecurrenceConditionType,Bill Recurrence Condition Type lookup table,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creator reference
dbo,BillRecurrenceConditionType,Bill Recurrence Condition Type lookup table,,CreatedDate,datetime,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creation date
dbo,BillRecurrenceType,Bill Recurrence Type lookup table,,BillRecurrenceTypeId,int,No,,,PK,PK_BillRecurrenceType,BillRecurrenceTypeId,PRIMARY KEY CLUSTERED ([BillRecurrenceTypeId] ASC),,,,,,,PK_BillRecurrenceType,BillRecurrenceTypeId,CLUSTERED,Yes,NOT NULL constraint,Primary key column
dbo,BillRecurrenceType,Bill Recurrence Type lookup table,,BillRecurrenceTypeName,varchar(50),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required recurrence type name
dbo,BillRecurrenceType,Bill Recurrence Type lookup table,,BillRecurrenceTypeCode,varchar(50),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required recurrence type code
dbo,BillRecurrenceType,Bill Recurrence Type lookup table,,IsActive,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Active status flag
dbo,BillRecurrenceType,Bill Recurrence Type lookup table,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creator reference
dbo,BillRecurrenceType,Bill Recurrence Type lookup table,,CreatedDate,datetime,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creation date
dbo,BillRecurrenceUnitType,Bill Recurrence Unit Type lookup table,,BillRecurrenceUnitTypeId,int,No,,,PK,PK_BillRecurrenceUnitTypeID,BillRecurrenceUnitTypeId,PRIMARY KEY CLUSTERED ([BillRecurrenceUnitTypeId] ASC),,,,,,,PK_BillRecurrenceUnitTypeID,BillRecurrenceUnitTypeId,CLUSTERED,Yes,NOT NULL constraint,Primary key column
dbo,BillRecurrenceUnitType,Bill Recurrence Unit Type lookup table,,BillRecurrenceUnitTypeName,varchar(50),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required unit type name
dbo,BillRecurrenceUnitType,Bill Recurrence Unit Type lookup table,,BillRecurrenceUnitTypeCode,varchar(50),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required unit type code
dbo,BillRecurrenceUnitType,Bill Recurrence Unit Type lookup table,,IsActive,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Active status flag
dbo,BillRecurrenceUnitType,Bill Recurrence Unit Type lookup table,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creator reference
dbo,BillRecurrenceUnitType,Bill Recurrence Unit Type lookup table,,CreatedDate,datetime,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creation date
dbo,BillTemplate,Bill Template table for recurring bills,,BillTemplateId,uniqueidentifier,No,,,PK,PK_BillTemplate_BillTemplateId,BillTemplateId,PRIMARY KEY CLUSTERED ([BillTemplateId] ASC),,,,,,,PK_BillTemplate_BillTemplateId,BillTemplateId,CLUSTERED,Yes,NOT NULL constraint,Primary key column
dbo,BillTemplate,Bill Template table for recurring bills,,CustomerId,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required customer reference
dbo,BillTemplate,Bill Template table for recurring bills,,EntityId,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required entity reference
dbo,BillTemplate,Bill Template table for recurring bills,,TemplateName,nvarchar(255),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required template name
dbo,BillTemplate,Bill Template table for recurring bills,,TemplateDescription,nvarchar(1000),Yes,,,None,,,,,,,,,,,,,Optional field,Template description
dbo,BillTemplate,Bill Template table for recurring bills,,VendorId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Vendor reference
dbo,BillTemplate,Bill Template table for recurring bills,,InvoiceNumber,nvarchar(100),Yes,,,None,,,,,,,,,,,,,Optional field,Invoice number template
dbo,BillTemplate,Bill Template table for recurring bills,,InvoiceDate,date,Yes,,,None,,,,,,,,,,,,,Optional field,Invoice date template
dbo,BillTemplate,Bill Template table for recurring bills,,DueDate,date,Yes,,,None,,,,,,,,,,,,,Optional field,Due date template
dbo,BillTemplate,Bill Template table for recurring bills,,PaymentDate,date,Yes,,,None,,,,,,,,,,,,,Optional field,Payment date template
dbo,BillTemplate,Bill Template table for recurring bills,,BillAmount,decimal(15,2),Yes,,,None,,,,,,,,,,,,,Optional field,Bill amount template with 2 decimal precision
dbo,BillTemplate,Bill Template table for recurring bills,,TaxAmount,decimal(15,2),Yes,,,None,,,,,,,,,,,,,Optional field,Tax amount template with 2 decimal precision
dbo,BillTemplate,Bill Template table for recurring bills,,NetAmount,decimal(15,2),Yes,,,None,,,,,,,,,,,,,Optional field,Net amount template with 2 decimal precision
dbo,BillTemplate,Bill Template table for recurring bills,,CurrencyId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Currency reference
dbo,BillTemplate,Bill Template table for recurring bills,,PurchaseOrderNumber,nvarchar(50),Yes,,,None,,,,,,,,,,,,,Optional field,Purchase order template
dbo,BillTemplate,Bill Template table for recurring bills,,VendorPaymentMethodId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Vendor payment method reference
dbo,BillTemplate,Bill Template table for recurring bills,,PaymentTerms,nvarchar(50),Yes,,,None,,,,,,,,,,,,,Optional field,Payment terms template
dbo,BillTemplate,Bill Template table for recurring bills,,IsUrgentPriority,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Urgent priority flag
dbo,BillTemplate,Bill Template table for recurring bills,,IsAutoPayUponApproval,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Auto pay flag
dbo,BillTemplate,Bill Template table for recurring bills,,HoldPayment,bit,Yes,,,None,,,,,,,,,,,,,Optional field,Hold payment flag
dbo,BillTemplate,Bill Template table for recurring bills,,HoldReason,nvarchar(500),Yes,,,None,,,,,,,,,,,,,Optional field,Hold reason template
dbo,BillTemplate,Bill Template table for recurring bills,,RemittanceAddressLine1,nvarchar(255),Yes,,,None,,,,,,,,,,,,,Optional field,Remittance address line 1 template
dbo,BillTemplate,Bill Template table for recurring bills,,RemittanceAddressLine2,nvarchar(255),Yes,,,None,,,,,,,,,,,,,Optional field,Remittance address line 2 template
dbo,BillTemplate,Bill Template table for recurring bills,,RemittanceCity,nvarchar(100),Yes,,,None,,,,,,,,,,,,,Optional field,Remittance city template
dbo,BillTemplate,Bill Template table for recurring bills,,RemittanceState,nvarchar(50),Yes,,,None,,,,,,,,,,,,,Optional field,Remittance state template
dbo,BillTemplate,Bill Template table for recurring bills,,RemittancePostalCode,nvarchar(20),Yes,,,None,,,,,,,,,,,,,Optional field,Remittance postal code template
dbo,BillTemplate,Bill Template table for recurring bills,,RemittanceCountry,nvarchar(50),Yes,,,None,,,,,,,,,,,,,Optional field,Remittance country template
dbo,BillTemplate,Bill Template table for recurring bills,,Description,nvarchar(1000),Yes,,,None,,,,,,,,,,,,,Optional field,Template description
dbo,BillTemplate,Bill Template table for recurring bills,,Notes,nvarchar(max),Yes,,,None,,,,,,,,,,,,,Optional field,Template notes - unlimited length
dbo,BillTemplate,Bill Template table for recurring bills,,HasRecurringSchedule,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Recurring schedule flag
dbo,BillTemplate,Bill Template table for recurring bills,,HasVendorDetail,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Vendor detail flag
dbo,BillTemplate,Bill Template table for recurring bills,,HasCurrentDoc,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Current document flag
dbo,BillTemplate,Bill Template table for recurring bills,,HasCurrentDistribution,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Current distribution flag
dbo,BillTemplate,Bill Template table for recurring bills,,IsActive,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Active status flag
dbo,BillTemplate,Bill Template table for recurring bills,,TemplateStatus,nvarchar(30),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required template status
dbo,BillTemplate,Bill Template table for recurring bills,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creator reference
dbo,BillTemplate,Bill Template table for recurring bills,,CreatedDate,datetime2(7),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creation date
dbo,BillTemplate,Bill Template table for recurring bills,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Modifier reference
dbo,BillTemplate,Bill Template table for recurring bills,,ModifiedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Optional field,Modification date
dbo,BillTemplateCustomDate,Bill Template Custom Date table,,BillTemplateCustomDateId,uniqueidentifier,No,,,PK,PK_BillTemplateCustomDate,BillTemplateCustomDateId,PRIMARY KEY CLUSTERED ([BillTemplateCustomDateId] ASC),,,,,,,PK_BillTemplateCustomDate,BillTemplateCustomDateId,CLUSTERED,Yes,NOT NULL constraint,Primary key column
dbo,BillTemplateCustomDate,Bill Template Custom Date table,,BillTemplateRecurrenceScheduleId,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required recurrence schedule reference
dbo,BillTemplateCustomDate,Bill Template Custom Date table,,ScheduledDate,date,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required scheduled date
dbo,BillTemplateCustomDate,Bill Template Custom Date table,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creator reference
dbo,BillTemplateCustomDate,Bill Template Custom Date table,,CreatedDate,datetime2(7),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creation date
dbo,BillTemplateCustomDate,Bill Template Custom Date table,,IsActive,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Active status flag
dbo,BillTemplateDistribution,Bill Template Distribution table,,BillTemplateDistributionId,uniqueidentifier,No,,,PK,PK_BillTemplateDistribution,BillTemplateDistributionId,PRIMARY KEY CLUSTERED ([BillTemplateDistributionId] ASC),,,,,,,PK_BillTemplateDistribution,BillTemplateDistributionId,CLUSTERED,Yes,NOT NULL constraint,Primary key column
dbo,BillTemplateDistribution,Bill Template Distribution table,,BillTemplateId,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required bill template reference
dbo,BillTemplateDistribution,Bill Template Distribution table,,CustomerId,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required customer reference
dbo,BillTemplateDistribution,Bill Template Distribution table,,EntityId,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required entity reference
dbo,BillTemplateDistribution,Bill Template Distribution table,,ChartOfAccountsId,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required chart of accounts reference
dbo,BillTemplateDistribution,Bill Template Distribution table,,LineNumber,int,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required line number
dbo,BillTemplateDistribution,Bill Template Distribution table,,GlAccountNumber,nvarchar(50),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required GL account number
dbo,BillTemplateDistribution,Bill Template Distribution table,,GlAccountName,nvarchar(255),Yes,,,None,,,,,,,,,,,,,Optional field,GL account name
dbo,BillTemplateDistribution,Bill Template Distribution table,,LineItemDescription,nvarchar(1000),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required line item description
dbo,BillTemplateDistribution,Bill Template Distribution table,,Amount,decimal(15,2),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required amount with 2 decimal precision
dbo,BillTemplateDistribution,Bill Template Distribution table,,Is1099Eligible,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,1099 eligibility flag
dbo,BillTemplateDistribution,Bill Template Distribution table,,DistributionType,nvarchar(20),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required distribution type
dbo,BillTemplateDistribution,Bill Template Distribution table,,DistributionPercentage,decimal(5,2),Yes,,,None,,,,,,,,,,,,,Optional field,Distribution percentage with 2 decimal precision
dbo,BillTemplateDistribution,Bill Template Distribution table,,ChildBillId,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Child bill reference
dbo,BillTemplateDistribution,Bill Template Distribution table,,Notes,nvarchar(1000),Yes,,,None,,,,,,,,,,,,,Optional field,Distribution notes
dbo,BillTemplateDistribution,Bill Template Distribution table,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creator reference
dbo,BillTemplateDistribution,Bill Template Distribution table,,CreatedDate,datetime2(7),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creation date
dbo,BillTemplateDistribution,Bill Template Distribution table,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Modifier reference
dbo,BillTemplateDistribution,Bill Template Distribution table,,ModifiedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Optional field,Modification date
dbo,BillTemplateDistribution,Bill Template Distribution table,,IsActive,bit,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Active status flag
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,BillTemplateRecurrenceScheduleId,uniqueidentifier,No,,,PK,PK_BillTemplateRecurrenceSchedule,BillTemplateRecurrenceScheduleId,PRIMARY KEY CLUSTERED ([BillTemplateRecurrenceScheduleId] ASC),,,,,,,PK_BillTemplateRecurrenceSchedule,BillTemplateRecurrenceScheduleId,CLUSTERED,Yes,NOT NULL constraint,Primary key column
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,BillTemplateId,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required bill template reference
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,StartDate,date,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required start date
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,EndDate,date,Yes,,,None,,,,,,,,,,,,,Optional field,End date
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,SkipWeekendAndHolidays,bit,Yes,,,None,,,,,,,,,,,,,Optional field,Skip weekends and holidays flag
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,NextBillTemplateTriggerDate,date,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required next trigger date
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,BillRecurrenceTypeId,int,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required recurrence type reference
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,BillRecurrenceConditionTypeId,int,Yes,,,None,,,,,,,,,,,,,Optional field,Recurrence condition type reference
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,SelectedWeekDays,nvarchar(55),Yes,,,None,,,,,,,,,,,,,Optional field,Selected week days
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,DayOfPeriod,int,Yes,,,None,,,,,,,,,,,,,Optional field,Day of period
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,CustomIntervalNumber,int,Yes,,,None,,,,,,,,,,,,,Optional field,Custom interval number
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,BillRecurrenceUnitTypeId,int,Yes,,,None,,,,,,,,,,,,,Optional field,Recurrence unit type reference
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creator reference
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,CreatedDate,datetime2(7),No,,,NOT NULL,,,,,,,,,,,,,NOT NULL constraint,Required creation date
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,ModifiedBy,uniqueidentifier,Yes,,,None,,,,,,,,,,,,,Optional field,Modifier reference
dbo,BillTemplateRecurrenceSchedule,Bill Template Recurrence Schedule table,,ModifiedDate,datetime2(7),Yes,,,None,,,,,,,,,,,,,Optional field,Modification date
