Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
dbo,UnprocessedBankingFile,,,UnprocessedBankingFileId,int,No,,,PK,PK_BAI2Files,UnprocessedBankingFileId,CONSTRAINT [PK_BAI2Files] PRIMARY KEY CLUSTERED ([UnprocessedBankingFileId] ASC),,,,,,,UnprocessedBankingFileId,UnprocessedBankingFileId ASC,CLUSTERED,Yes,NOT NULL; PRIMARY KEY,
dbo,UnprocessedBankingFile,,,ReceivedDateTime,datetime,No,,,NOT NULL,,ReceivedDateTime,,,,,,,,,,,,NOT NULL,
dbo,UnprocessedBankingFile,,,Status,varchar(100),No,,,NOT NULL,,Status,,,,,,,,,,,,NOT NULL,
dbo,UnprocessedBankingFile,,,FileType,varchar(100),No,,,NOT NULL,,FileType,,,,,,,,,,,,NOT NULL,
dbo,UploadTemplate,,,,,,,,,,,,,,,,,,,,,,,,
dbo,UploadTemplate,,,UploadTemplateId,uniqueidentifier,No,,,PK,PK_UploadTemplate,UploadTemplateId,CONSTRAINT [PK_UploadTemplate] PRIMARY KEY CLUSTERED ([UploadTemplateId] ASC),,,,,,,UploadTemplateId,UploadTemplateId ASC,CLUSTERED,Yes,NOT NULL; PRIMARY KEY,
dbo,UploadTemplate,,,TemplateName,nvarchar(100),No,,,NOT NULL,,TemplateName,,,,,,,,,,,,NOT NULL,
dbo,UploadTemplate,,,Description,nvarchar(500),Yes,,,None,,Description,,,,,,,,,,,,NULL allowed,
dbo,UploadTemplate,,,Version,nvarchar(50),No,,,NOT NULL,,Version,,,,,,,,,,,,NOT NULL,
dbo,UploadTemplate,,,ModuleId,uniqueidentifier,No,,,NOT NULL,,ModuleId,,,,,,,,,,,,NOT NULL,
dbo,UploadTemplate,,,TemplateDefinition,nvarchar(max),Yes,,,None,,TemplateDefinition,,,,,,,,,,,,NULL allowed,
dbo,UploadTemplate,,,FileTypeId,int,No,,,NOT NULL,,FileTypeId,,,,,,,,,,,,NOT NULL,
dbo,UploadTemplate,,,IsActive,bit,No,,,NOT NULL,,IsActive,,,,,,,,,,,,NOT NULL,
dbo,UploadTemplate,,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,CreatedBy,,,,,,,,,,,,NOT NULL,
dbo,UploadTemplate,,,CreatedDate,datetime2(7),No,,,NOT NULL,,CreatedDate,,,,,,,,,,,,NOT NULL,
dbo,UploadTemplate,,,UpdatedBy,uniqueidentifier,Yes,,,None,,UpdatedBy,,,,,,,,,,,,NULL allowed,
dbo,UploadTemplate,,,UpdatedDate,datetime2(7),Yes,,,None,,UpdatedDate,,,,,,,,,,,,NULL allowed,
dbo,User,,,,,,,,,,,,,,,,,,,,,,,,
dbo,User,,,UserId,uniqueidentifier,No,,,PK,,UserId,PRIMARY KEY CLUSTERED ([UserId] ASC),,,,,,,UserId,UserId ASC,CLUSTERED,Yes,NOT NULL; PRIMARY KEY,
dbo,User,,,AxosIdentityId,nvarchar(100),No,,,UK,,AxosIdentityId,UNIQUE NONCLUSTERED ([AxosIdentityId] ASC),,,,,,,AxosIdentityId,AxosIdentityId ASC,NONCLUSTERED,Yes,NOT NULL; UNIQUE,
dbo,User,,,Username,nvarchar(50),No,,,UK,,Username,UNIQUE NONCLUSTERED ([Username] ASC),,,,,,,Username,Username ASC,NONCLUSTERED,Yes,NOT NULL; UNIQUE,
dbo,User,,,Email,nvarchar(100),No,,,NOT NULL,,Email,,,,,,,,,,,,NOT NULL,
dbo,User,,,UserTypeId,uniqueidentifier,No,,,NOT NULL,,UserTypeId,,,,,,,,,,,,NOT NULL,
dbo,User,,,IsActive,bit,No,,,NOT NULL,,IsActive,,,,,,,,,,,,NOT NULL,
dbo,User,,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,CreatedBy,,,,,,,,,,,,NOT NULL,
dbo,User,,,CreatedDate,datetime2(7),No,,,NOT NULL,,CreatedDate,,,,,,,,,,,,NOT NULL,
dbo,User,,,UpdatedBy,uniqueidentifier,Yes,,,None,,UpdatedBy,,,,,,,,,,,,NULL allowed,
dbo,User,,,UpdatedDate,datetime2(7),Yes,,,None,,UpdatedDate,,,,,,,,,,,,NULL allowed,
dbo,User,,,FirstName,nvarchar(40),Yes,,,None,,FirstName,,,,,,,,,,,,NULL allowed,
dbo,User,,,LastName,nvarchar(100),Yes,,,None,,LastName,,,,,,,,,,,,NULL allowed,
dbo,User,,,Mobile,nvarchar(15),Yes,,,None,,Mobile,,,,,,,,,,,,NULL allowed,
dbo,User,,,BusinessPartyId,uniqueidentifier,Yes,,,None,,BusinessPartyId,,,,,,,,,,,,NULL allowed,
dbo,User,,,MiddleName,nvarchar(30),Yes,,,None,,MiddleName,,,,,,,,,,,,NULL allowed,
dbo,User,,,PersonInfoId,uniqueidentifier,Yes,,,None,,PersonInfoId,,,,,,,,,,,,NULL allowed,
dbo,User,,,SignatureDocumentId,uniqueidentifier,Yes,,,None,,SignatureDocumentId,,,,,,,,,,,,NULL allowed,
dbo,User,,,IsApproverEligible,bit,Yes,,,None,,IsApproverEligible,,,,,,,,,,,,NULL allowed,
dbo,User,,,IsUserApproveTransaction,bit,Yes,,,None,,IsUserApproveTransaction,,,,,,,,,,,,NULL allowed,
dbo,User,,,IsEndTalent,bit,Yes,,,None,,IsEndTalent,,,,,,,,,,,,NULL allowed,
dbo,UserDelegation,,,,,,,,,,,,,,,,,,,,,,,,
dbo,UserDelegation,,,UserDelegationId,uniqueidentifier,No,,,PK,PK_UserDelegation,UserDelegationId,CONSTRAINT [PK_UserDelegation] PRIMARY KEY CLUSTERED ([UserDelegationId] ASC),,,,,,,UserDelegationId,UserDelegationId ASC,CLUSTERED,Yes,NOT NULL; PRIMARY KEY,
dbo,UserDelegation,,,UserId,uniqueidentifier,No,,,NOT NULL,,UserId,,,,,,,,,,,,NOT NULL,
dbo,UserDelegation,,,CustomerId,uniqueidentifier,No,,,NOT NULL,,CustomerId,,,,,,,,,,,,NOT NULL,
dbo,UserDelegation,,,DelegationStatusTypeId,int,No,,,NOT NULL,,DelegationStatusTypeId,,,,,,,,,,,,NOT NULL,
dbo,UserDelegation,,,Reason,nvarchar(255),Yes,,,None,,Reason,,,,,,,,,,,,NULL allowed,
dbo,UserDelegation,,,IsActive,bit,No,,,NOT NULL,,IsActive,,,,,,,,,,,,NOT NULL,
dbo,UserDelegation,,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,CreatedBy,,,,,,,,,,,,NOT NULL,
dbo,UserDelegation,,,CreatedDate,datetime2(7),No,,,NOT NULL,,CreatedDate,,,,,,,,,,,,NOT NULL,
dbo,UserDelegation,,,ModifiedBy,uniqueidentifier,Yes,,,None,,ModifiedBy,,,,,,,,,,,,NULL allowed,
dbo,UserDelegation,,,ModifiedDate,datetime2(7),Yes,,,None,,ModifiedDate,,,,,,,,,,,,NULL allowed,
dbo,UserRoleEntitlementGroup,,,,,,,,,,,,,,,,,,,,,,,,
dbo,UserRoleEntitlementGroup,,,UserEntitlementGroupRoleId,uniqueidentifier,No,,,PK,,UserEntitlementGroupRoleId,PRIMARY KEY CLUSTERED ([UserEntitlementGroupRoleId] ASC),,,,,,,UserEntitlementGroupRoleId,UserEntitlementGroupRoleId ASC,CLUSTERED,Yes,NOT NULL; PRIMARY KEY,
dbo,UserRoleEntitlementGroup,,,UserId,uniqueidentifier,No,,,NOT NULL,,UserId,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,RoleId,uniqueidentifier,No,,,NOT NULL,,RoleId,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,EntitlementGroupId,uniqueidentifier,Yes,,,None,,EntitlementGroupId,,,,,,,,,,,,NULL allowed,
dbo,UserRoleEntitlementGroup,,,ClientEnterpriseId,uniqueidentifier,Yes,,,None,,ClientEnterpriseId,,,,,,,,,,,,NULL allowed,
dbo,UserRoleEntitlementGroup,,,ClientEntityId,uniqueidentifier,Yes,,,None,,ClientEntityId,,,,,,,,,,,,NULL allowed,
dbo,UserRoleEntitlementGroup,,,CustomerId,uniqueidentifier,Yes,,,None,,CustomerId,,,,,,,,,,,,NULL allowed,
dbo,UserRoleEntitlementGroup,,,DataSetId,uniqueidentifier,Yes,,,None,,DataSetId,,,,,,,,,,,,NULL allowed,
dbo,UserRoleEntitlementGroup,,,IsActive,bit,No,,,NOT NULL,,IsActive,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,CreatedBy,uniqueidentifier,No,,,NOT NULL,,CreatedBy,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,CreatedDate,datetime2(7),No,,,NOT NULL,,CreatedDate,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,UpdatedBy,uniqueidentifier,Yes,,,None,,UpdatedBy,,,,,,,,,,,,NULL allowed,
dbo,UserRoleEntitlementGroup,,,UpdatedDate,datetime2(7),Yes,,,None,,UpdatedDate,,,,,,,,,,,,NULL allowed,
dbo,UserRoleEntitlementGroup,,,IsDefaultRole,bit,No,,,NOT NULL,,IsDefaultRole,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,IsAdminRole,bit,No,,,NOT NULL,,IsAdminRole,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,IsCustomerAssociation,bit,No,,,NOT NULL,,IsCustomerAssociation,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,AllEnterprise,bit,No,,,NOT NULL,,AllEnterprise,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,AllCustomers,bit,No,,,NOT NULL,,AllCustomers,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,RoleScopeId,int,No,,,NOT NULL,,RoleScopeId,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,IsCascadeDeactivation,bit,No,,,NOT NULL,,IsCascadeDeactivation,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,IsDelegatedRole,bit,No,,,NOT NULL,,IsDelegatedRole,,,,,,,,,,,,NOT NULL,
dbo,UserRoleEntitlementGroup,,,DelegationExpirationTime,datetime2(7),Yes,,,None,,DelegationExpirationTime,,,,,,,,,,,,NULL allowed,
dbo,UserRoleEntitlementGroup,,,DelegatedFromUserId,uniqueidentifier,Yes,,,None,,DelegatedFromUserId,,,,,,,,,,,,NULL allowed,
dbo,UserRoleEntitlementGroup,,,UserDelegationId,uniqueidentifier,Yes,,,None,,UserDelegationId,,,,,,,,,,,,NULL allowed
