Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
dbo,BillHeader,,,,,,,,,,,,,,,,,,IX_BillHeader_BillTemplate,BillTemplateId ASC,NONCLUSTERED,No,"Index enforces ordering on BillTemplateId","PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,BillHeader,,,BillTemplateId,,,,,,,,,,,,,,,IX_BillHeader_BillTemplate,BillTemplateId ASC,NONCLUSTERED,No,"Column used in index for performance optimization","Referenced in index IX_BillHeader_BillTemplate"
dbo,BillHeader,,,,,,,,,,,,,,,,,,IX_BillHeader_Customer_Entity,"CustomerId ASC, EntityId ASC",NONCLUSTERED,No,"Composite index enforces ordering on CustomerId and EntityId","PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,BillHeader,,,CustomerId,,,,,,,,,,,,,,,IX_BillHeader_Customer_Entity,"CustomerId ASC, EntityId ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_Customer_Entity as first column"
dbo,BillHeader,,,EntityId,,,,,,,,,,,,,,,IX_BillHeader_Customer_Entity,"CustomerId ASC, EntityId ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_Customer_Entity as second column"
dbo,BillHeader,,,,,,,,,,,,,,,,,,IX_BillHeader_DueDate,"DueDate ASC, BillStatusTypeId ASC",NONCLUSTERED,No,"Composite index enforces ordering on DueDate and BillStatusTypeId","PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,BillHeader,,,DueDate,,,,,,,,,,,,,,,IX_BillHeader_DueDate,"DueDate ASC, BillStatusTypeId ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_DueDate as first column"
dbo,BillHeader,,,BillStatusTypeId,,,,,,,,,,,,,,,IX_BillHeader_DueDate,"DueDate ASC, BillStatusTypeId ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_DueDate as second column"
dbo,BillHeader,,,BillStatusTypeId,,,,,,,,,,,,,,,IX_BillHeader_Entity_Status,"EntityId ASC, BillStatusTypeId ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_Entity_Status as second column"
dbo,BillHeader,,,EntityId,,,,,,,,,,,,,,,IX_BillHeader_Entity_Status,"EntityId ASC, BillStatusTypeId ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_Entity_Status as first column"
dbo,BillHeader,,,,,,,,,,,,,,,,,,IX_BillHeader_Entity_Status,"EntityId ASC, BillStatusTypeId ASC",NONCLUSTERED,No,"Composite index enforces ordering on EntityId and BillStatusTypeId","PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,BillHeader,,,,,,,,,,,,,,,,,,IX_BillHeader_IsDeleted,"IsDeleted ASC, EntityId ASC",NONCLUSTERED,No,"Composite index enforces ordering on IsDeleted and EntityId","PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,BillHeader,,,IsDeleted,,,,,,,,,,,,,,,IX_BillHeader_IsDeleted,"IsDeleted ASC, EntityId ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_IsDeleted as first column"
dbo,BillHeader,,,EntityId,,,,,,,,,,,,,,,IX_BillHeader_IsDeleted,"IsDeleted ASC, EntityId ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_IsDeleted as second column"
dbo,BillHeader,,,,,,,,,,,,,,,,,,IX_BillHeader_ParentBill,ParentBillId ASC,NONCLUSTERED,No,"Index enforces ordering on ParentBillId","PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,BillHeader,,,ParentBillId,,,,,,,,,,,,,,,IX_BillHeader_ParentBill,ParentBillId ASC,NONCLUSTERED,No,"Column used in index for performance optimization","Referenced in index IX_BillHeader_ParentBill"
dbo,BillHeader,,,,,,,,,,,,,,,,,,IX_BillHeader_PaymentDate,"PaymentDate ASC, BillStatusTypeId ASC",NONCLUSTERED,No,"Composite index enforces ordering on PaymentDate and BillStatusTypeId","PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,BillHeader,,,PaymentDate,,,,,,,,,,,,,,,IX_BillHeader_PaymentDate,"PaymentDate ASC, BillStatusTypeId ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_PaymentDate as first column"
dbo,BillHeader,,,BillStatusTypeId,,,,,,,,,,,,,,,IX_BillHeader_PaymentDate,"PaymentDate ASC, BillStatusTypeId ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_PaymentDate as second column"
dbo,BillHeader,,,,,,,,,,,,,,,,,,IX_BillHeader_Vendor_Date,"VendorId ASC, InvoiceDate ASC",NONCLUSTERED,No,"Composite index enforces ordering on VendorId and InvoiceDate","PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,BillHeader,,,VendorId,,,,,,,,,,,,,,,IX_BillHeader_Vendor_Date,"VendorId ASC, InvoiceDate ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_Vendor_Date as first column"
dbo,BillHeader,,,InvoiceDate,,,,,,,,,,,,,,,IX_BillHeader_Vendor_Date,"VendorId ASC, InvoiceDate ASC",NONCLUSTERED,No,"Column used in composite index for performance optimization","Referenced in index IX_BillHeader_Vendor_Date as second column"
dbo,BillHeaderDocument,,,,,,,,,,,,,,,,,,IX_BillHeaderDocument_BillHeader,BillHeaderId ASC,NONCLUSTERED,No,"Index enforces ordering on BillHeaderId","PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,BillHeaderDocument,,,BillHeaderId,,,,,,,,,,,,,,,IX_BillHeaderDocument_BillHeader,BillHeaderId ASC,NONCLUSTERED,No,"Column used in index for performance optimization","Referenced in index IX_BillHeaderDocument_BillHeader"
dbo,BillHeaderDocument,,,,,,,,,,,,,,,,,,IX_BillHeaderDocument_Document,DocumentId ASC,NONCLUSTERED,No,"Index enforces ordering on DocumentId","PAD_INDEX = OFF, STATISTICS_NORECOMPUTE = OFF, SORT_IN_TEMPDB = OFF, DROP_EXISTING = OFF, ONLINE = OFF, ALLOW_ROW_LOCKS = ON, ALLOW_PAGE_LOCKS = ON, OPTIMIZE_FOR_SEQUENTIAL_KEY = OFF"
dbo,BillHeaderDocument,,,DocumentId,,,,,,,,,,,,,,,IX_BillHeaderDocument_Document,DocumentId ASC,NONCLUSTERED,No,"Column used in index for performance optimization","Referenced in index IX_BillHeaderDocument_Document"
