Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
bai2,BAI2AccountBalances,,,,,,,,,,,,,,,,,,,,,,
bai2,BAI2Accounts,,,AccountControlTotal,bigint,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Accounts,,,NumberOfRecords,int,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Accounts,,,RawBAI2Account,text,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Accounts,,,BAI2AccountId,uniqueidentifier,No,,,PK,PK_BAI2Accounts,BAI2AccountId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
bai2,BAI2ATransactionDetailsFundsTypes,,,,,,,,,,,,,,,,,,,,,,
bai2,BAI2ATransactionDetailsFundsTypes,,,BAI2TransactionDetailsFundsTypesId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
bai2,BAI2ATransactionDetailsFundsTypes,,,BAI2TransactionDetailId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
bai2,BAI2ATransactionDetailsFundsTypes,,,FundsType,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2ATransactionDetailsFundsTypes,,,ImmediateAmount,decimal(18,2),No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2ATransactionDetailsFundsTypes,,,OneDayAmount,decimal(18,2),No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2ATransactionDetailsFundsTypes,,,TwoOrMoreDaysAmount,decimal(18,2),No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2ATransactionDetailsFundsTypes,,,ValueDate,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2ATransactionDetailsFundsTypes,,,ValueTime,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2ATransactionDetailsFundsTypes,,,NumberOfDistributions,bigint,No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2ATransactionDetailsFundsTypes,,,Field1,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2ATransactionDetailsFundsTypes,,,Field2,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2ATransactionDetailsFundsTypes,,,Field3,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2ATransactionDetailsFundsTypes,,,BAI2TransactionDetailsFundsTypesId,uniqueidentifier,No,,,PK,PK_BAI2ATransactionDetailsFundsTypes,BAI2TransactionDetailsFundsTypesId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
bai2,BAI2Deliveries,,,,,,,,,,,,,,,,,,,,,,
bai2,BAI2Deliveries,,,BAI2DeliveryId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
bai2,BAI2Deliveries,,,ReceiveFolder,nvarchar(max),No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2Deliveries,,,DestinationQueue,nvarchar(max),No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2Deliveries,,,NotifyEmail,nvarchar(max),No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2Deliveries,,,BAI2DeliveryId,uniqueidentifier,No,,,PK,PK_BAI2Deliveries,BAI2DeliveryId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
bai2,BAI2FileParsingErrors,,,,,,,,,,,,,,,,,,,,,,
bai2,BAI2FileParsingErrors,,,BAI2FileParsingErrorId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
bai2,BAI2FileParsingErrors,,,BAI2FileId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,Foreign key reference
bai2,BAI2FileParsingErrors,,,BAI2GroupId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,Foreign key reference
bai2,BAI2FileParsingErrors,,,BAI2AccountId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,Foreign key reference
bai2,BAI2FileParsingErrors,,,BAI2TransactionDetailId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,Foreign key reference
bai2,BAI2FileParsingErrors,,,BAI2ParsingErrorId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,Foreign key reference
bai2,BAI2FileParsingErrors,,,ErrorMessage,varchar(max),No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2FileParsingErrors,,,LineNumber,int,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2FileParsingErrors,,,ReceivedValue,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2FileParsingErrors,,,BAI2FileParsingErrorId,uniqueidentifier,No,,,PK,PK_BAI2FileParsingErrors,BAI2FileParsingErrorId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
bai2,BAI2Files,,,,,,,,,,,,,,,,,,,,,,
bai2,BAI2Files,,,BAI2FileId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
bai2,BAI2Files,,,FileName,varchar(2000),No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2Files,,,SenderId,varchar(2000),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,ReceiverId,varchar(2000),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,FileCreationDate,char(6),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,FileCreationTime,char(4),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,FileIdNumber,int,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,PhysicalRecordLength,tinyint,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,BlockSize,int,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,VersionNumber,char(1),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,FileControlTotal,bigint,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,NumberOfGroups,int,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,NumberOfRecords,int,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,RawBAI2File,text,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,ProcessingTotalTime,float,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,ProcessingDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,Status,nvarchar(10),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Files,,,BAI2FileId,uniqueidentifier,No,,,PK,PK_BAI2Files,BAI2FileId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
bai2,BAI2Groups,,,,,,,,,,,,,,,,,,,,,,
bai2,BAI2Groups,,,BAI2GroupId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
bai2,BAI2Groups,,,BAI2FileId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
bai2,BAI2Groups,,,ReceiverId,varchar(2000),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Groups,,,SenderId,varchar(2000),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Groups,,,GroupStatus,tinyint,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Groups,,,AsOfDate,char(6),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Groups,,,AsOfTime,char(4),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Groups,,,CurrencyCode,char(3),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Groups,,,AsOfDateModifier,tinyint,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Groups,,,GroupControlTotal,bigint,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Groups,,,NumberOfAccounts,int,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Groups,,,NumberOfRecords,int,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Groups,,,RawBAI2Group,text,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2Groups,,,BAI2GroupId,uniqueidentifier,No,,,PK,PK_BAI2Groups,BAI2GroupId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
bai2,BAI2ParsingErrorLevels,,,,,,,,,,,,,,,,,,,,,,
bai2,BAI2ParsingErrorLevels,,,BAI2ParsingErrorLevelId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
bai2,BAI2ParsingErrorLevels,,,LevelDescription,varchar(50),No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2ParsingErrorLevels,,,LevelCode,varchar(2),No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2ParsingErrorLevels,,,BAI2ParsingErrorLevelId,uniqueidentifier,No,,,PK,PK_BAI2ParsingErrorLevels,BAI2ParsingErrorLevelId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
bai2,BAI2ParsingErrors,,,,,,,,,,,,,,,,,,,,,,
bai2,BAI2ParsingErrors,,,BAI2ParsingErrorId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
bai2,BAI2ParsingErrors,,,BAI2ParsingErrorSeverityId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
bai2,BAI2ParsingErrors,,,BAI2ParsingErrorLevelId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
bai2,BAI2ParsingErrors,,,BAI2ParsingErrorId,uniqueidentifier,No,,,PK,PK_BAI2ParsingErrors,BAI2ParsingErrorId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
bai2,BAI2ParsingErrorSeverities,,,,,,,,,,,,,,,,,,,,,,
bai2,BAI2ParsingErrorSeverities,,,BAI2ParsingErrorSeverityId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
bai2,BAI2ParsingErrorSeverities,,,Name,varchar(250),No,,,,,,,,,,,,,,,,NOT NULL constraint,
bai2,BAI2ParsingErrorSeverities,,,BAI2ParsingErrorSeverityId,uniqueidentifier,No,,,PK,PK_BAI2ParsingErrorSeverities,BAI2ParsingErrorSeverityId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
bai2,BAI2TransactionDetail,,,,,,,,,,,,,,,,,,,,,,
bai2,BAI2TransactionDetail,,,BAI2TransactionDetailId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
bai2,BAI2TransactionDetail,,,BAI2AccountId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
bai2,BAI2TransactionDetail,,,TypeCode,char(3),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2TransactionDetail,,,Amount,bigint,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2TransactionDetail,,,BankReferenceNumber,varchar(2000),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2TransactionDetail,,,CustomerReferenceNumber,varchar(2000),Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2TransactionDetail,,,Text,text,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2TransactionDetail,,,RawBAI2Group,text,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2TransactionDetail,,,Order,int,Yes,,,,,,,,,,,,,,,,NULL allowed,
bai2,BAI2TransactionDetail,,,BAI2TransactionDetailId,uniqueidentifier,No,,,PK,PK_BAI2TransactionDetail,BAI2TransactionDetailId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
dbo,AccountCategory,,,,,,,,,,,,,,,,,,,,,,
dbo,AccountCategory,,,AccountCategoryId,int,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,AccountCategory,,,AccountCategoryName,varchar(50),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountCategory,,,Description,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountCategory,,,IsActive,bit,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountCategory,,,CreatedBy,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountCategory,,,CreatedDate,datetime,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountCategory,,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountCategory,,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountCategory,,,AccountCategoryId,int,No,,,PK,,AccountCategoryId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
dbo,AccountSecurity,,,,,,,,,,,,,,,,,,,,,,
dbo,AccountSecurity,,,AccountSecurityId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,AccountSecurity,,,UserId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
dbo,AccountSecurity,,,CustomerId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
dbo,AccountSecurity,,,EntityId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
dbo,AccountSecurity,,,LineNumber,int,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSecurity,,,FromCode,varchar(50),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSecurity,,,ToCode,varchar(50),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSecurity,,,HasAccess,bit,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSecurity,,,IsActive,bit,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSecurity,,,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSecurity,,,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSecurity,,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSecurity,,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSecurity,,,AccountSecurityId,uniqueidentifier,No,,,PK,,AccountSecurityId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
dbo,AccountSubType,,,,,,,,,,,,,,,,,,,,,,
dbo,AccountSubType,,,AccountSubTypeId,int,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,AccountSubType,,,AccountTypeId,int,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
dbo,AccountSubType,,,AccountSubTypeName,varchar(50),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountSubType,,,Description,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSubType,,,IsActive,bit,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountSubType,,,CreatedBy,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountSubType,,,CreatedDate,datetime,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountSubType,,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSubType,,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountSubType,,,AccountSubTypeId,int,No,,,PK,,AccountSubTypeId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
dbo,AccountType,,,,,,,,,,,,,,,,,,,,,,
dbo,AccountType,,,AccountTypeId,int,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,AccountType,,,AccountTypeName,varchar(50),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountType,,,Description,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountType,,,IsActive,bit,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountType,,,CreatedBy,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountType,,,CreatedDate,datetime,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AccountType,,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountType,,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AccountType,,,AccountTypeId,int,No,,,PK,,AccountTypeId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
dbo,Address,,,,,,,,,,,,,,,,,,,,,,
dbo,Address,,,Id,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,Address,,,AddressTypeId,char(1),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,Description,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,AddressLineOne,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,AddressLineTwo,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,City,varchar(100),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,State,varchar(50),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,PostalCode,varchar(20),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,Country,varchar(100),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,IsActive,bit,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,Address,,,Id,uniqueidentifier,No,,,PK,,Id,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
dbo,AddressDetail,,,,,,,,,,,,,,,,,,,,,,
dbo,AddressDetail,,,AddressDetailId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,AddressDetail,,,AddressTypeId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
dbo,AddressDetail,,,Description,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,AddressLineOne,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,AddressLineTwo,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,City,varchar(100),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,State,varchar(50),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,PostalCode,varchar(20),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,CountryId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
dbo,AddressDetail,,,IsActive,bit,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,CreatedBy,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AddressDetail,,,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,AddressLineThree,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,AddressLineFour,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetail,,,AddressDetailId,uniqueidentifier,No,,,PK,,AddressDetailId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
dbo,AddressDetailHistory,,,,,,,,,,,,,,,,,,,,,,
dbo,AddressDetailHistory,,,HistoryId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,AddressDetailHistory,,,AddressDetailId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Foreign key reference
dbo,AddressDetailHistory,,,CustomerId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,Foreign key reference
dbo,AddressDetailHistory,,,FieldName,nvarchar(100),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AddressDetailHistory,,,OldValue,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetailHistory,,,NewValue,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetailHistory,,,ChangeType,nvarchar(10),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AddressDetailHistory,,,ChangedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetailHistory,,,ChangedDate,datetime2(7),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AddressDetailHistory,,,ChangeReason,nvarchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetailHistory,,,TransactionId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressDetailHistory,,,HistoryId,uniqueidentifier,No,,,PK,,HistoryId,PRIMARY KEY CLUSTERED,,,,,,,,,BTREE,Yes,Primary key constraint,Clustered primary key
dbo,AddressType,,,,,,,,,,,,,,,,,,,,,,
dbo,AddressType,,,AddressTypeId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,AddressType,,,TypeCode,varchar(20),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AddressType,,,TypeName,varchar(50),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AddressType,,,Description,varchar(255),Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressType,,,IsActive,bit,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressType,,,CreatedBy,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,AddressType,,,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressType,,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL allowed,
dbo,AddressType,,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL allowed,
