Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
dbo,GLJournalEntryHeaderStaging,,N/A,IsYearEndAdjustment,bit,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,Status,varchar(50),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,DeactivatedBY,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,DeactivatedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,IsValid,bit,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,GLJournalEntryHeaderStaging,,N/A,ValidationMessage,nvarchar(max),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,StatusTypeId,int,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,GLJournalEntryHeaderStaging,,N/A,ControlTotal,decimal(18,2),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,JournalId,varchar(50),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,PostedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,PostedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,IsManual,bit,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,IsYEClosing,bit,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,RecordVersionNumber,timestamp,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,DraftId,varchar(50),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,JournalSource,varchar(50),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalEntryHeaderStaging,,N/A,isCustomJournalId,bit,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,Id,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,GLJournalRecurringDetail,,N/A,Id,uniqueidentifier,No,,,PK,,Id,PRIMARY KEY CLUSTERED ([Id] ASC),,,,,,,PK_GLJournalRecurringDetail,Id,CLUSTERED,Yes,Primary key constraint,
dbo,GLJournalRecurringDetail,,N/A,GLJournalRecurringHeaderId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,Amount,decimal(18,2),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,DebitCredit,char(1),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,Description,varchar(255),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,DeactivatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,DeactivatedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,Status,varchar(50),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringDetail,,N/A,Note,varchar(255),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,Id,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,GLJournalRecurringHeader,,N/A,Id,uniqueidentifier,No,,,PK,,Id,PRIMARY KEY CLUSTERED ([Id] ASC),,,,,,,PK_GLJournalRecurringHeader,Id,CLUSTERED,Yes,Primary key constraint,
dbo,GLJournalRecurringHeader,,N/A,RecurringName,varchar(100),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,RecurringName,varchar(100),Yes,,,UK,,RecurringName,UNIQUE NONCLUSTERED ([RecurringName] ASC),,,,,,,UK_GLJournalRecurringHeader_RecurringName,RecurringName,NONCLUSTERED,Yes,Unique constraint,
dbo,GLJournalRecurringHeader,,N/A,EntityId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,CustomerId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,Description,varchar(255),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,RecurrencePattern,varchar(50),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,NextEntryDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,DeactivatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLJournalRecurringHeader,,N/A,DeactivatedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,GlPostingDetailId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,GLPostingDetail,,N/A,GlPostingDetailId,uniqueidentifier,No,,,PK,,GlPostingDetailId,PRIMARY KEY CLUSTERED ([GlPostingDetailId] ASC),,,,,,,PK_GLPostingDetail,GlPostingDetailId,CLUSTERED,Yes,Primary key constraint,
dbo,GLPostingDetail,,N/A,GlPostingHeaderId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,GLPostingDetail,,N/A,CustomerId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,GLPostingDetail,,N/A,EntityId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,GLPostingDetail,,N/A,COAID,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,GLPostingDetail,,N/A,Dimension,char(1),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,Amount,decimal(18,2),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,DebitCredit,char(1),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,Description,varchar(255),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,JournalNumber,varchar(100),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,Notes,varchar(255),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,Status,varchar(50),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,DeactivatedBY,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,DeactivatedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingDetail,,N/A,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,GLPostingHeaderId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,GLPostingHeader,,N/A,GLPostingHeaderId,uniqueidentifier,No,,,PK,,GLPostingHeaderId,PRIMARY KEY CLUSTERED ([GLPostingHeaderId] ASC),,,,,,,PK_GLPostingHeader,GLPostingHeaderId,CLUSTERED,Yes,Primary key constraint,
dbo,GLPostingHeader,,N/A,EntityId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,GLPostingHeader,,N/A,CustomerId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,GLPostingHeader,,N/A,COAID,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,Dimension,char(1),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,GLPostingHeader,,N/A,DocumentId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,EffectiveDate,datetime,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,GLPostingHeader,,N/A,PostingDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,Amount,decimal(18,2),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,Description,varchar(255),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,Notes,varchar(255),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,IsPosted,bit,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,PostedBy,varchar(50),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,ApprovedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,Status,varchar(50),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,DeactivatedBY,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,DeactivatedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,GLPostingHeader,,N/A,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,IncomingEntitlementDetails,,N/A,Id,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,IncomingEntitlementDetails,,N/A,Id,uniqueidentifier,No,,,PK,PK_IncomingEntitlementDetails,Id,CONSTRAINT [PK_IncomingEntitlementDetails] PRIMARY KEY CLUSTERED ([Id] ASC),,,,,,,PK_IncomingEntitlementDetails,Id,CLUSTERED,Yes,Primary key constraint,
dbo,IncomingEntitlementDetails,,N/A,FileId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,IncomingEntitlementDetails,,N/A,Key,nvarchar(128),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,IncomingEntitlementDetails,,N/A,Value,nvarchar(max),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,IncomingEntitlementDetails,,N/A,RowNumber,int,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,IncomingEntitlementFiles,,N/A,Id,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,IncomingEntitlementFiles,,N/A,Id,uniqueidentifier,No,,,PK,,Id,PRIMARY KEY CLUSTERED ([Id] ASC),,,,,,,PK_IncomingEntitlementFiles,Id,CLUSTERED,Yes,Primary key constraint,
dbo,IncomingEntitlementFiles,,N/A,FileName,nvarchar(255),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,IncomingEntitlementFiles,,N/A,FinancialInstitutionID,varchar(50),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,IncomingEntitlementFiles,,N/A,TotalRows,int,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,IncomingEntitlementFiles,,N/A,ProcessedDateTime,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,IncomingEntitlementFiles,,N/A,Status,tinyint,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,IncomingEntitlementsFileConfiguration,,N/A,FinancialInstitutionID,nvarchar(100),No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,IncomingEntitlementsFileConfiguration,,N/A,FinancialInstitutionID,nvarchar(100),No,,,PK,,FinancialInstitutionID,PRIMARY KEY CLUSTERED ([FinancialInstitutionID] ASC),,,,,,,PK_IncomingEntitlementsFileConfiguration,FinancialInstitutionID,CLUSTERED,Yes,Primary key constraint,
dbo,IncomingEntitlementsFileConfiguration,,N/A,Configuration,nvarchar(max),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,Job,,N/A,JobId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,Primary key column
dbo,Job,,N/A,JobId,uniqueidentifier,No,,,PK,PK_Job,JobId,CONSTRAINT [PK_Job] PRIMARY KEY CLUSTERED ([JobId] ASC),,,,,,,PK_Job,JobId,CLUSTERED,Yes,Primary key constraint,
dbo,Job,,N/A,CustomerId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,Job,,N/A,JobName,varchar(100),No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,Job,,N/A,Description,varchar(255),Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,Job,,N/A,JobStatusId,int,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,Job,,N/A,JobTypeId,int,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,Job,,N/A,ReferenceId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,Job,,N/A,IsStaged,bit,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,Job,,N/A,IsActive,bit,No,,,,,,,,,,,,,,,,NOT NULL constraint,
dbo,Job,,N/A,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,Job,,N/A,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,Job,,N/A,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,Job,,N/A,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,Allows NULL values,
dbo,Job,,N/A,OutputResponse,nvarchar(max),Yes,,,,,,,,,,,,,,,,Allows NULL values
