Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
dbo,UserType,User type definition table,,UserTypeId,uniqueidentifier,No,,,PK,PRIMARY KEY CLUSTERED,UserTypeId,PRIMARY KEY CLUSTERED ([UserTypeId] ASC),,,,,,,PRIMARY KEY CLUSTERED,UserTypeId,CLUSTERED,Yes,NOT NULL constraint enforced,Primary key with clustered index
dbo,UserType,User type definition table,,TypeCode,nvarchar(50),No,,,UK,UNIQUE NONCLUSTERED,TypeCode,UNIQUE NONCLUSTERED ([TypeCode] ASC),,,,,,,UNIQUE NONCLUSTERED,TypeCode,NONCLUSTERED,Yes,NOT NULL constraint enforced; Unique constraint enforced,Unique constraint on type code
dbo,VendorBillingAccount,Vendor billing account information table,,VendorId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorBillingAccount,Vendor billing account information table,,BankAccountId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorBillingAccount,Vendor billing account information table,,VendorBillHeaderId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorBillingAccount,Vendor billing account information table,,VendorBillHeaderId2,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorBillingAccount,Vendor billing account information table,,BillingAccountNumber,varchar(100),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorBillingAccount,Vendor billing account information table,,Is1099,bit,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorBillingAccount,Vendor billing account information table,,Amount,money,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorBillingAccount,Vendor billing account information table,,CreatedBy,varchar(255),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorBillingAccount,Vendor billing account information table,,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorBillingAccount,Vendor billing account information table,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorBillingAccount,Vendor billing account information table,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorDocument,Vendor document association table,,VendorDocumentId,uniqueidentifier,No,,,PK,PK_VendorDocument_VendorDocumentId,VendorDocumentId,PRIMARY KEY CLUSTERED ([VendorDocumentId] ASC),,,,,,,PK_VendorDocument_VendorDocumentId,VendorDocumentId,CLUSTERED,Yes,NOT NULL constraint enforced,Primary key with clustered index
dbo,VendorDocument,Vendor document association table,,DocumentId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorDocument,Vendor document association table,,MasterVendorId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorDocument,Vendor document association table,,EntryDate,datetime,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorDocument,Vendor document association table,,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorDocument,Vendor document association table,,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorDocument,Vendor document association table,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorDocument,Vendor document association table,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorDocument,Vendor document association table,,Status,varchar(50),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorDocument,Vendor document association table,,DeactivatedBY,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorDocument,Vendor document association table,,DeactivatedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorDocument,Vendor document association table,,VendorAccountId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistrib,Vendor GL distribution configuration table,,Id,uniqueidentifier,No,,,PK,PRIMARY KEY CLUSTERED,Id,PRIMARY KEY CLUSTERED ([Id] ASC),,,,,,,PRIMARY KEY CLUSTERED,Id,CLUSTERED,Yes,NOT NULL constraint enforced,Primary key with clustered index
dbo,VendorGLDistrib,Vendor GL distribution configuration table,,VendorId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistrib,Vendor GL distribution configuration table,,AccountId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistrib,Vendor GL distribution configuration table,,DefaultAmount,decimal(18,2),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistrib,Vendor GL distribution configuration table,,DefaultPercentage,decimal(18,2),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistrib,Vendor GL distribution configuration table,,Description,varchar(255),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistrib,Vendor GL distribution configuration table,,IsActive,bit,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistrib,Vendor GL distribution configuration table,,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistrib,Vendor GL distribution configuration table,,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistrib,Vendor GL distribution configuration table,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistrib,Vendor GL distribution configuration table,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistribution,Vendor GL distribution details table,,VendorGLDistributionId,uniqueidentifier,No,,,PK,PK__VendorGLDistribution,VendorGLDistributionId,PRIMARY KEY CLUSTERED ([VendorGLDistributionId] ASC),,,,,,,PK__VendorGLDistribution,VendorGLDistributionId,CLUSTERED,Yes,NOT NULL constraint enforced,Primary key with clustered index
dbo,VendorGLDistribution,Vendor GL distribution details table,,VendorId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorGLDistribution,Vendor GL distribution details table,,CustomerId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorGLDistribution,Vendor GL distribution details table,,COAId,uniqueidentifier,No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorGLDistribution,Vendor GL distribution details table,,Notes,text,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistribution,Vendor GL distribution details table,,Description,varchar(255),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistribution,Vendor GL distribution details table,,IsActive,bit,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistribution,Vendor GL distribution details table,,CreatedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistribution,Vendor GL distribution details table,,CreatedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistribution,Vendor GL distribution details table,,ModifiedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistribution,Vendor GL distribution details table,,ModifiedDate,datetime,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistribution,Vendor GL distribution details table,,Amount,decimal(18,2),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistribution,Vendor GL distribution details table,,DebitCredit,char(1),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistributionHistory,Vendor GL distribution change history table,,HistoryId,uniqueidentifier,No,,,PK,PRIMARY KEY CLUSTERED,HistoryId,PRIMARY KEY CLUSTERED ([HistoryId] ASC),,,,,,,PRIMARY KEY CLUSTERED,HistoryId,CLUSTERED,Yes,NOT NULL constraint enforced,Primary key with clustered index
dbo,VendorGLDistributionHistory,Vendor GL distribution change history table,,VendorGLDistributionId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistributionHistory,Vendor GL distribution change history table,,CustomerId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistributionHistory,Vendor GL distribution change history table,,FieldName,nvarchar(100),No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorGLDistributionHistory,Vendor GL distribution change history table,,OldValue,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistributionHistory,Vendor GL distribution change history table,,NewValue,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistributionHistory,Vendor GL distribution change history table,,ChangeType,nvarchar(10),No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorGLDistributionHistory,Vendor GL distribution change history table,,ChangedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistributionHistory,Vendor GL distribution change history table,,ChangedDate,datetime2(7),No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorGLDistributionHistory,Vendor GL distribution change history table,,ChangeReason,nvarchar(255),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorGLDistributionHistory,Vendor GL distribution change history table,,TransactionId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorHistory,Vendor change history table,,HistoryId,uniqueidentifier,No,,,PK,PRIMARY KEY CLUSTERED,HistoryId,PRIMARY KEY CLUSTERED ([HistoryId] ASC),,,,,,,PRIMARY KEY CLUSTERED,HistoryId,CLUSTERED,Yes,NOT NULL constraint enforced,Primary key with clustered index
dbo,VendorHistory,Vendor change history table,,MasterVendorId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorHistory,Vendor change history table,,CustomerId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorHistory,Vendor change history table,,FieldName,nvarchar(100),No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorHistory,Vendor change history table,,OldValue,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorHistory,Vendor change history table,,NewValue,nvarchar(max),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorHistory,Vendor change history table,,ChangeType,nvarchar(10),No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorHistory,Vendor change history table,,ChangedBy,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorHistory,Vendor change history table,,ChangedDate,datetime2(7),No,,,,,,,,,,,,,,,,NOT NULL constraint enforced,
dbo,VendorHistory,Vendor change history table,,ChangeReason,nvarchar(255),Yes,,,,,,,,,,,,,,,,NULL values allowed,
dbo,VendorHistory,Vendor change history table,,TransactionId,uniqueidentifier,Yes,,,,,,,,,,,,,,,,NULL values allowed
